2019-08-09 00:00:00 Launching analysis for 1113064533 with LEAN Engine v2.5.0.0
2019-08-09 00:00:00 Accurate daily end-times now enabled by default. See more at https://qnt.co/3YHaWHL. To disable it and use legacy daily bars set self.settings.daily_precise_end_time = False.
2019-08-09 00:00:00 Algorithm starting warm up...
2020-01-02 11:00:00 Algorithm finished warming up.
2022-04-26 16:00:00 Rebalancing PLTR: Current Weight: -9.33%, Target Weight: -11.11%, Price: $11.12, EMA: $12.52
2022-05-05 16:00:00 Rebalancing PLTR: Current Weight: -9.99%, Target Weight: -11.11%, Price: $10.12, EMA: $11.55
2022-05-09 16:00:00 Rebalancing PLTR: Current Weight: -7.86%, Target Weight: -11.11%, Price: $7.46, EMA: $10.98
2022-05-09 16:00:00 Rebalancing NVDA: Current Weight: -9.06%, Target Weight: -11.11%, Price: $169.50, EMA: $202.54
2022-05-11 16:00:00 Rebalancing PLTR: Current Weight: -9.82%, Target Weight: -11.11%, Price: $6.71, EMA: $10.26
2022-05-12 16:00:00 Rebalancing PLTR: Current Weight: -12.22%, Target Weight: -11.11%, Price: $7.34, EMA: $9.98
2022-05-13 16:00:00 Rebalancing PLTR: Current Weight: -12.92%, Target Weight: -11.11%, Price: $8.34, EMA: $9.82
2022-05-24 16:00:00 Rebalancing PLTR: Current Weight: -9.82%, Target Weight: -11.11%, Price: $7.55, EMA: $8.91
2022-05-26 16:00:00 Rebalancing PLTR: Current Weight: -12.55%, Target Weight: -11.11%, Price: $8.36, EMA: $8.78
2022-05-27 16:00:00 Rebalancing PLTR: Current Weight: -11.89%, Target Weight: 11.11%, Price: $8.85, EMA: $8.79
2022-05-27 16:00:00 Rebalancing NVDA: Current Weight: -12.64%, Target Weight: 11.11%, Price: $188.11, EMA: $180.29
2022-05-31 16:00:00 Rebalancing PLTR: Current Weight: 10.96%, Target Weight: -11.11%, Price: $8.68, EMA: $8.78
2022-06-02 16:00:00 Rebalancing PLTR: Current Weight: -11.89%, Target Weight: 11.11%, Price: $9.30, EMA: $8.80
2022-06-09 16:00:00 Rebalancing PLTR: Current Weight: 10.45%, Target Weight: -11.11%, Price: $8.68, EMA: $8.87
2022-06-09 16:00:00 Rebalancing NVDA: Current Weight: 10.77%, Target Weight: -11.11%, Price: $180.48, EMA: $183.87
2022-06-13 16:00:00 Rebalancing PLTR: Current Weight: -9.58%, Target Weight: -11.11%, Price: $7.64, EMA: $8.70
2022-06-13 16:00:00 Rebalancing NVDA: Current Weight: -9.43%, Target Weight: -11.11%, Price: $156.47, EMA: $180.05
2022-06-21 16:00:00 Rebalancing PLTR: Current Weight: -12.91%, Target Weight: 11.11%, Price: $8.71, EMA: $8.48
2022-06-24 16:00:00 Rebalancing PLTR: Current Weight: 12.70%, Target Weight: 11.11%, Price: $10.19, EMA: $8.77
2022-06-24 16:00:00 Rebalancing NVDA: Current Weight: -12.11%, Target Weight: 11.11%, Price: $171.26, EMA: $170.84
2022-06-27 16:00:00 Rebalancing NVDA: Current Weight: 10.97%, Target Weight: -11.11%, Price: $168.69, EMA: $170.63
2022-06-29 16:00:00 Rebalancing PLTR: Current Weight: 10.09%, Target Weight: 11.11%, Price: $9.23, EMA: $8.93
2022-06-29 16:00:00 Rebalancing NVDA: Current Weight: -10.06%, Target Weight: -11.11%, Price: $155.42, EMA: $168.25
2022-07-13 16:00:00 Rebalancing PLTR: Current Weight: 11.10%, Target Weight: -11.11%, Price: $9.28, EMA: $9.36
2022-07-18 16:00:00 Rebalancing NVDA: Current Weight: -11.47%, Target Weight: 11.11%, Price: $161.01, EMA: $158.51
2022-07-19 16:00:00 Rebalancing PLTR: Current Weight: -11.24%, Target Weight: 11.11%, Price: $9.34, EMA: $9.27
2022-07-21 16:00:00 Rebalancing PLTR: Current Weight: 12.22%, Target Weight: 11.11%, Price: $10.49, EMA: $9.46
2022-07-26 16:00:00 Rebalancing PLTR: Current Weight: 10.15%, Target Weight: -11.11%, Price: $9.40, EMA: $9.50
2022-07-27 16:00:00 Rebalancing PLTR: Current Weight: -11.72%, Target Weight: 11.11%, Price: $10.02, EMA: $9.55
2022-07-28 16:00:00 Rebalancing NVDA: Current Weight: 12.21%, Target Weight: 11.11%, Price: $179.84, EMA: $167.34
2022-08-03 16:00:00 Rebalancing PLTR: Current Weight: 12.15%, Target Weight: 11.11%, Price: $11.20, EMA: $9.99
2022-08-08 16:00:00 Rebalancing PLTR: Current Weight: 9.91%, Target Weight: -11.11%, Price: $9.82, EMA: $10.20
2022-08-09 16:00:00 Rebalancing NVDA: Current Weight: 10.58%, Target Weight: -11.11%, Price: $170.86, EMA: $176.08
2022-08-10 16:00:00 Rebalancing NVDA: Current Weight: -11.68%, Target Weight: 11.11%, Price: $180.97, EMA: $176.54
2022-08-19 16:00:00 Rebalancing PLTR: Current Weight: -9.57%, Target Weight: -11.11%, Price: $8.51, EMA: $9.71
2022-08-19 16:00:00 Rebalancing NVDA: Current Weight: 10.69%, Target Weight: -11.11%, Price: $178.49, EMA: $180.72
2022-08-25 16:00:00 Rebalancing NVDA: Current Weight: -11.05%, Target Weight: 11.11%, Price: $179.13, EMA: $178.41
2022-08-26 16:00:00 Rebalancing NVDA: Current Weight: 10.07%, Target Weight: -11.11%, Price: $162.60, EMA: $176.91
2022-08-31 16:00:00 Rebalancing PLTR: Current Weight: -10.05%, Target Weight: -11.11%, Price: $7.72, EMA: $8.74
2022-09-01 16:00:00 Rebalancing NVDA: Current Weight: -9.24%, Target Weight: -11.11%, Price: $139.37, EMA: $168.03
2022-09-22 16:00:00 Rebalancing NVDA: Current Weight: -9.79%, Target Weight: -11.11%, Price: $125.61, EMA: $141.85
2022-09-28 16:00:00 Rebalancing PLTR: Current Weight: -11.24%, Target Weight: 11.11%, Price: $7.94, EMA: $7.81
2022-10-11 16:00:00 Rebalancing PLTR: Current Weight: 11.13%, Target Weight: -11.11%, Price: $8.04, EMA: $8.05
2022-10-12 16:00:00 Rebalancing PLTR: Current Weight: -11.11%, Target Weight: 11.11%, Price: $8.07, EMA: $8.05
2022-10-14 16:00:00 Rebalancing PLTR: Current Weight: 10.30%, Target Weight: -11.11%, Price: $7.53, EMA: $8.01
2022-10-14 16:00:00 Rebalancing NVDA: Current Weight: -9.86%, Target Weight: -11.11%, Price: $112.27, EMA: $125.24
2022-10-18 16:00:00 Rebalancing PLTR: Current Weight: -12.14%, Target Weight: 11.11%, Price: $8.16, EMA: $8.02
2022-10-19 16:00:00 Rebalancing PLTR: Current Weight: 10.76%, Target Weight: -11.11%, Price: $7.91, EMA: $8.01
2022-10-20 16:00:00 Rebalancing PLTR: Current Weight: -11.36%, Target Weight: 11.11%, Price: $8.04, EMA: $8.01
2022-10-20 16:00:00 Rebalancing NVDA: Current Weight: -12.29%, Target Weight: -11.11%, Price: $121.94, EMA: $123.64
2022-10-21 16:00:00 Rebalancing NVDA: Current Weight: -11.23%, Target Weight: 11.11%, Price: $124.66, EMA: $123.74
2022-11-02 16:00:00 Rebalancing PLTR: Current Weight: 11.22%, Target Weight: -11.11%, Price: $8.22, EMA: $8.32
2022-11-04 16:00:00 Rebalancing NVDA: Current Weight: 12.37%, Target Weight: 11.11%, Price: $141.56, EMA: $130.51
2022-11-07 16:00:00 Rebalancing PLTR: Current Weight: -9.26%, Target Weight: -11.11%, Price: $7.02, EMA: $8.14
2022-11-11 16:00:00 Rebalancing PLTR: Current Weight: -13.36%, Target Weight: 11.11%, Price: $8.41, EMA: $7.97
2022-11-11 16:00:00 Rebalancing NVDA: Current Weight: 12.65%, Target Weight: 11.11%, Price: $163.27, EMA: $138.41
2022-11-17 16:00:00 Rebalancing PLTR: Current Weight: 10.12%, Target Weight: -11.11%, Price: $7.62, EMA: $7.98
2022-12-01 16:00:00 Rebalancing PLTR: Current Weight: -11.31%, Target Weight: 11.11%, Price: $7.86, EMA: $7.62
2022-12-05 16:00:00 Rebalancing PLTR: Current Weight: 10.20%, Target Weight: -11.11%, Price: $7.19, EMA: $7.58
2022-12-13 16:00:00 Rebalancing PLTR: Current Weight: -11.50%, Target Weight: 11.11%, Price: $7.50, EMA: $7.41
2022-12-13 16:00:00 Rebalancing NVDA: Current Weight: 12.18%, Target Weight: 11.11%, Price: $180.72, EMA: $163.75
2022-12-14 16:00:00 Rebalancing PLTR: Current Weight: 10.91%, Target Weight: -11.11%, Price: $7.35, EMA: $7.41
2022-12-19 16:00:00 Rebalancing PLTR: Current Weight: -9.56%, Target Weight: -11.11%, Price: $6.35, EMA: $7.23
2022-12-19 16:00:00 Rebalancing NVDA: Current Weight: 9.98%, Target Weight: -11.11%, Price: $162.54, EMA: $165.17
2022-12-21 16:00:00 Rebalancing NVDA: Current Weight: -11.24%, Target Weight: 11.11%, Price: $165.01, EMA: $164.78
2022-12-22 16:00:00 Rebalancing NVDA: Current Weight: 10.20%, Target Weight: -11.11%, Price: $153.39, EMA: $163.70
2022-12-27 16:00:00 Rebalancing NVDA: Current Weight: -10.04%, Target Weight: -11.11%, Price: $141.21, EMA: $160.55
2023-01-09 16:00:00 Rebalancing NVDA: Current Weight: -12.45%, Target Weight: 11.11%, Price: $156.28, EMA: $153.14
2023-01-10 16:00:00 Rebalancing PLTR: Current Weight: -11.86%, Target Weight: 11.11%, Price: $6.70, EMA: $6.61
2023-01-17 16:00:00 Rebalancing NVDA: Current Weight: 12.26%, Target Weight: 11.11%, Price: $177.02, EMA: $158.58
2023-01-19 16:00:00 Rebalancing PLTR: Current Weight: 11.11%, Target Weight: -11.11%, Price: $6.73, EMA: $6.76
2023-01-20 16:00:00 Rebalancing PLTR: Current Weight: -11.53%, Target Weight: 11.11%, Price: $7.02, EMA: $6.78
2023-01-26 16:00:00 Rebalancing NVDA: Current Weight: 12.24%, Target Weight: 11.11%, Price: $198.02, EMA: $172.91
2023-02-01 16:00:00 Rebalancing PLTR: Current Weight: 12.48%, Target Weight: 11.11%, Price: $8.20, EMA: $7.20
2023-02-09 16:00:00 Rebalancing NVDA: Current Weight: 12.12%, Target Weight: 11.11%, Price: $223.37, EMA: $198.38
2023-02-10 16:00:00 Rebalancing PLTR: Current Weight: 10.22%, Target Weight: -11.11%, Price: $7.51, EMA: $7.69
2023-02-14 16:00:00 Rebalancing PLTR: Current Weight: -13.80%, Target Weight: 11.11%, Price: $9.22, EMA: $7.83
2023-02-21 16:00:00 Rebalancing NVDA: Current Weight: 10.59%, Target Weight: -11.11%, Price: $206.55, EMA: $208.11
2023-02-23 16:00:00 Rebalancing PLTR: Current Weight: 10.21%, Target Weight: -11.11%, Price: $8.17, EMA: $8.30
2023-02-23 16:00:00 Rebalancing NVDA: Current Weight: -12.94%, Target Weight: 11.11%, Price: $236.64, EMA: $210.78
2023-03-03 16:00:00 Rebalancing PLTR: Current Weight: -11.33%, Target Weight: 11.11%, Price: $8.33, EMA: $8.17
2023-03-08 16:00:00 Rebalancing PLTR: Current Weight: 10.83%, Target Weight: -11.11%, Price: $8.13, EMA: $8.18
2023-03-10 16:00:00 Rebalancing PLTR: Current Weight: -9.98%, Target Weight: -11.11%, Price: $7.35, EMA: $8.06
2023-03-20 16:00:00 Rebalancing PLTR: Current Weight: -12.15%, Target Weight: 11.11%, Price: $8.08, EMA: $8.01
2023-03-21 16:00:00 Rebalancing NVDA: Current Weight: 12.17%, Target Weight: 11.11%, Price: $261.99, EMA: $239.03
2023-03-27 16:00:00 Rebalancing PLTR: Current Weight: 11.04%, Target Weight: -11.11%, Price: $8.04, EMA: $8.09
2023-03-29 16:00:00 Rebalancing PLTR: Current Weight: -11.33%, Target Weight: 11.11%, Price: $8.22, EMA: $8.10
2023-04-05 16:00:00 Rebalancing PLTR: Current Weight: 10.83%, Target Weight: -11.11%, Price: $7.98, EMA: $8.16
2023-04-10 16:00:00 Rebalancing PLTR: Current Weight: -11.72%, Target Weight: 11.11%, Price: $8.39, EMA: $8.17
2023-04-20 16:00:00 Rebalancing PLTR: Current Weight: 10.81%, Target Weight: -11.11%, Price: $8.15, EMA: $8.38
2023-04-25 16:00:00 Rebalancing NVDA: Current Weight: 11.15%, Target Weight: -11.11%, Price: $262.41, EMA: $267.66
2023-04-26 16:00:00 Rebalancing NVDA: Current Weight: -11.19%, Target Weight: 11.11%, Price: $269.56, EMA: $267.84
2023-05-04 16:00:00 Rebalancing PLTR: Current Weight: -9.95%, Target Weight: -11.11%, Price: $7.38, EMA: $7.95
2023-05-09 16:00:00 Rebalancing PLTR: Current Weight: -14.76%, Target Weight: 11.11%, Price: $9.55, EMA: $8.05
2023-05-15 16:00:00 Rebalancing NVDA: Current Weight: 12.13%, Target Weight: 11.11%, Price: $289.53, EMA: $280.16
2023-05-18 16:00:00 Rebalancing PLTR: Current Weight: 13.19%, Target Weight: 11.11%, Price: $11.74, EMA: $9.10
2023-05-25 16:00:00 Rebalancing NVDA: Current Weight: 13.37%, Target Weight: 11.11%, Price: $379.80, EMA: $302.02
2023-05-26 16:00:00 Rebalancing PLTR: Current Weight: 12.34%, Target Weight: 11.11%, Price: $13.65, EMA: $10.67
2023-06-05 16:00:00 Rebalancing PLTR: Current Weight: 12.19%, Target Weight: 11.11%, Price: $15.24, EMA: $12.28
2023-06-20 16:00:00 Rebalancing NVDA: Current Weight: 12.17%, Target Weight: 11.11%, Price: $438.08, EMA: $386.45
2023-06-22 16:00:00 Rebalancing PLTR: Current Weight: 10.19%, Target Weight: -11.11%, Price: $14.05, EMA: $14.46
2023-06-27 16:00:00 Rebalancing PLTR: Current Weight: -11.68%, Target Weight: 11.11%, Price: $14.61, EMA: $14.40
2023-07-10 16:00:00 Rebalancing PLTR: Current Weight: 12.18%, Target Weight: 11.11%, Price: $16.30, EMA: $15.02
2023-07-27 16:00:00 Rebalancing PLTR: Current Weight: 10.88%, Target Weight: -11.11%, Price: $16.15, EMA: $16.28
2023-07-28 16:00:00 Rebalancing PLTR: Current Weight: -12.15%, Target Weight: 11.11%, Price: $17.81, EMA: $16.43
2023-07-31 16:00:00 Rebalancing PLTR: Current Weight: 12.34%, Target Weight: 11.11%, Price: $19.84, EMA: $16.75
2023-08-02 16:00:00 Rebalancing NVDA: Current Weight: 11.10%, Target Weight: -11.11%, Price: $442.69, EMA: $448.59
2023-08-07 16:00:00 Rebalancing NVDA: Current Weight: -11.16%, Target Weight: 11.11%, Price: $454.17, EMA: $448.70
2023-08-08 16:00:00 Rebalancing PLTR: Current Weight: 9.77%, Target Weight: -11.11%, Price: $17.04, EMA: $17.47
2023-08-08 16:00:00 Rebalancing NVDA: Current Weight: 10.68%, Target Weight: -11.11%, Price: $446.64, EMA: $448.50
2023-08-09 16:00:00 Rebalancing PLTR: Current Weight: -9.80%, Target Weight: -11.11%, Price: $15.25, EMA: $17.25
2023-08-11 16:00:00 Rebalancing NVDA: Current Weight: -9.94%, Target Weight: -11.11%, Price: $408.55, EMA: $440.79
2023-08-21 16:00:00 Rebalancing NVDA: Current Weight: -12.62%, Target Weight: 11.11%, Price: $469.67, EMA: $441.60
2023-08-30 16:00:00 Rebalancing PLTR: Current Weight: -12.10%, Target Weight: 11.11%, Price: $16.33, EMA: $15.53
2023-08-31 16:00:00 Rebalancing PLTR: Current Weight: 10.15%, Target Weight: -11.11%, Price: $14.98, EMA: $15.48
2023-09-07 16:00:00 Rebalancing NVDA: Current Weight: 10.86%, Target Weight: -11.11%, Price: $462.41, EMA: $465.98
2023-09-11 16:00:00 Rebalancing PLTR: Current Weight: -11.79%, Target Weight: 11.11%, Price: $15.79, EMA: $15.41
2023-09-15 16:00:00 Rebalancing PLTR: Current Weight: 10.70%, Target Weight: -11.11%, Price: $15.33, EMA: $15.47
2023-09-20 16:00:00 Rebalancing NVDA: Current Weight: -9.85%, Target Weight: -11.11%, Price: $422.39, EMA: $451.92
2023-09-21 16:00:00 Rebalancing PLTR: Current Weight: -9.97%, Target Weight: -11.11%, Price: $14.00, EMA: $15.24
2023-09-28 16:00:00 Rebalancing PLTR: Current Weight: -12.72%, Target Weight: 11.11%, Price: $15.77, EMA: $15.01
2023-10-02 16:00:00 Rebalancing NVDA: Current Weight: -11.71%, Target Weight: 11.11%, Price: $447.82, EMA: $438.86
2023-10-03 16:00:00 Rebalancing PLTR: Current Weight: 10.67%, Target Weight: -11.11%, Price: $14.90, EMA: $15.15
2023-10-03 16:00:00 Rebalancing NVDA: Current Weight: 10.80%, Target Weight: -11.11%, Price: $435.17, EMA: $438.50
2023-10-04 16:00:00 Rebalancing PLTR: Current Weight: -11.67%, Target Weight: 11.11%, Price: $15.73, EMA: $15.21
2023-10-04 16:00:00 Rebalancing NVDA: Current Weight: -10.91%, Target Weight: 11.11%, Price: $440.41, EMA: $438.69
2023-10-09 16:00:00 Rebalancing PLTR: Current Weight: 12.18%, Target Weight: 11.11%, Price: $17.61, EMA: $15.61
2023-10-17 16:00:00 Rebalancing NVDA: Current Weight: 10.71%, Target Weight: -11.11%, Price: $439.38, EMA: $449.05
2023-10-20 16:00:00 Rebalancing PLTR: Current Weight: 10.26%, Target Weight: -11.11%, Price: $16.11, EMA: $16.60
2023-10-24 16:00:00 Rebalancing PLTR: Current Weight: -11.59%, Target Weight: 11.11%, Price: $16.64, EMA: $16.57
2023-10-25 16:00:00 Rebalancing PLTR: Current Weight: 10.39%, Target Weight: -11.11%, Price: $15.59, EMA: $16.48
2023-11-02 16:00:00 Rebalancing PLTR: Current Weight: -13.04%, Target Weight: 11.11%, Price: $17.97, EMA: $16.07
2023-11-02 16:00:00 Rebalancing NVDA: Current Weight: -11.47%, Target Weight: 11.11%, Price: $435.06, EMA: $427.94
2023-11-17 16:00:00 Rebalancing PLTR: Current Weight: 12.30%, Target Weight: 11.11%, Price: $20.49, EMA: $18.37
2023-11-30 16:00:00 Rebalancing NVDA: Current Weight: 11.35%, Target Weight: -11.11%, Price: $467.70, EMA: $474.05
2023-12-04 16:00:00 Rebalancing PLTR: Current Weight: 10.11%, Target Weight: -11.11%, Price: $18.40, EMA: $19.18
2023-12-08 16:00:00 Rebalancing NVDA: Current Weight: -11.26%, Target Weight: 11.11%, Price: $475.06, EMA: $469.80
2023-12-11 16:00:00 Rebalancing NVDA: Current Weight: 10.69%, Target Weight: -11.11%, Price: $466.27, EMA: $469.46
2023-12-12 16:00:00 Rebalancing NVDA: Current Weight: -11.36%, Target Weight: 11.11%, Price: $476.57, EMA: $470.14
2024-01-02 16:00:00 Rebalancing PLTR: Current Weight: -9.99%, Target Weight: -11.11%, Price: $16.58, EMA: $17.74
2024-01-02 16:00:00 Rebalancing NVDA: Current Weight: 11.01%, Target Weight: -11.11%, Price: $481.68, EMA: $484.78
2024-01-05 16:00:00 Rebalancing NVDA: Current Weight: -11.24%, Target Weight: 11.11%, Price: $490.97, EMA: $484.24
2024-01-16 16:00:00 Rebalancing NVDA: Current Weight: 12.31%, Target Weight: 11.11%, Price: $563.82, EMA: $511.63
2024-01-22 16:00:00 Rebalancing PLTR: Current Weight: -11.67%, Target Weight: 11.11%, Price: $17.60, EMA: $16.95
2024-01-24 16:00:00 Rebalancing PLTR: Current Weight: 10.56%, Target Weight: -11.11%, Price: $16.75, EMA: $16.97
2024-01-29 16:00:00 Rebalancing PLTR: Current Weight: -11.28%, Target Weight: 11.11%, Price: $17.09, EMA: $16.89
2024-01-29 16:00:00 Rebalancing NVDA: Current Weight: 12.14%, Target Weight: 11.11%, Price: $624.65, EMA: $565.95
2024-01-30 16:00:00 Rebalancing PLTR: Current Weight: 10.86%, Target Weight: -11.11%, Price: $16.74, EMA: $16.87
2024-02-02 16:00:00 Rebalancing PLTR: Current Weight: -11.27%, Target Weight: 11.11%, Price: $17.02, EMA: $16.78
2024-02-05 16:00:00 Rebalancing PLTR: Current Weight: 10.92%, Target Weight: -11.11%, Price: $16.72, EMA: $16.77
2024-02-06 16:00:00 Rebalancing PLTR: Current Weight: -14.34%, Target Weight: 11.11%, Price: $21.87, EMA: $17.26
2024-02-08 16:00:00 Rebalancing PLTR: Current Weight: 12.19%, Target Weight: 11.11%, Price: $24.51, EMA: $18.50
2024-02-14 16:00:00 Rebalancing NVDA: Current Weight: 12.14%, Target Weight: 11.11%, Price: $739.00, EMA: $657.46
2024-03-04 16:00:00 Rebalancing NVDA: Current Weight: 12.52%, Target Weight: 11.11%, Price: $852.37, EMA: $744.71
2024-03-15 16:00:00 Rebalancing PLTR: Current Weight: 10.38%, Target Weight: -11.11%, Price: $23.49, EMA: $24.17
2024-03-20 16:00:00 Rebalancing PLTR: Current Weight: -11.57%, Target Weight: 11.11%, Price: $24.57, EMA: $24.16
2024-03-22 16:00:00 Rebalancing PLTR: Current Weight: 10.95%, Target Weight: -11.11%, Price: $24.18, EMA: $24.19
2024-03-25 16:00:00 Rebalancing PLTR: Current Weight: -11.24%, Target Weight: 11.11%, Price: $24.51, EMA: $24.22
2024-03-28 16:00:00 Rebalancing PLTR: Current Weight: 10.55%, Target Weight: -11.11%, Price: $23.01, EMA: $24.18
2024-04-04 16:00:00 Rebalancing NVDA: Current Weight: 10.87%, Target Weight: -11.11%, Price: $859.05, EMA: $881.95
2024-04-11 16:00:00 Rebalancing NVDA: Current Weight: -11.52%, Target Weight: 11.11%, Price: $906.16, EMA: $880.18
2024-04-15 16:00:00 Rebalancing NVDA: Current Weight: 10.24%, Target Weight: -11.11%, Price: $860.01, EMA: $878.40
2024-04-19 16:00:00 Rebalancing PLTR: Current Weight: -9.73%, Target Weight: -11.11%, Price: $20.47, EMA: $22.48
2024-04-19 16:00:00 Rebalancing NVDA: Current Weight: -9.48%, Target Weight: -11.11%, Price: $762.00, EMA: $861.32
2024-04-26 16:00:00 Rebalancing PLTR: Current Weight: -12.53%, Target Weight: 11.11%, Price: $22.52, EMA: $22.19
2024-04-26 16:00:00 Rebalancing NVDA: Current Weight: -12.62%, Target Weight: 11.11%, Price: $877.35, EMA: $847.96
2024-04-30 16:00:00 Rebalancing PLTR: Current Weight: 10.87%, Target Weight: -11.11%, Price: $21.97, EMA: $22.23
2024-05-01 16:00:00 Rebalancing NVDA: Current Weight: 10.07%, Target Weight: -11.11%, Price: $830.41, EMA: $849.98
2024-05-02 16:00:00 Rebalancing PLTR: Current Weight: -11.46%, Target Weight: 11.11%, Price: $22.55, EMA: $22.25
2024-05-02 16:00:00 Rebalancing NVDA: Current Weight: -11.13%, Target Weight: 11.11%, Price: $858.17, EMA: $850.76
2024-05-06 16:00:00 Rebalancing PLTR: Current Weight: 12.30%, Target Weight: 11.11%, Price: $25.21, EMA: $22.62
2024-05-07 16:00:00 Rebalancing PLTR: Current Weight: 9.59%, Target Weight: -11.11%, Price: $21.40, EMA: $22.51
2024-05-23 16:00:00 Rebalancing NVDA: Current Weight: 12.53%, Target Weight: 11.11%, Price: $1,037.99, EMA: $921.41
2024-05-30 16:00:00 Rebalancing PLTR: Current Weight: -10.99%, Target Weight: 11.11%, Price: $21.73, EMA: $21.50
2024-06-03 16:00:00 Rebalancing PLTR: Current Weight: 10.85%, Target Weight: -11.11%, Price: $21.32, EMA: $21.50
2024-06-04 16:00:00 Rebalancing PLTR: Current Weight: -11.54%, Target Weight: 11.11%, Price: $22.10, EMA: $21.56
2024-06-04 16:00:00 Rebalancing NVDA: Current Weight: 12.20%, Target Weight: 11.11%, Price: $1,164.37, EMA: $1,025.36
2024-06-10 16:00:00 Rebalancing PLTR: Current Weight: 12.75%, Target Weight: 11.11%, Price: $23.13, EMA: $22.13
2024-06-10 16:00:00 Rebalancing NVDA: Current Weight: 1.19%, Target Weight: -11.11%, Price: $121.79, EMA: $983.55
2024-06-18 16:00:00 Rebalancing PLTR: Current Weight: 12.35%, Target Weight: 11.11%, Price: $25.82, EMA: $23.13
2024-06-18 16:00:00 Rebalancing NVDA: Current Weight: -12.25%, Target Weight: -11.11%, Price: $135.58, EMA: $598.11
2024-06-24 16:00:00 Rebalancing NVDA: Current Weight: -9.56%, Target Weight: -11.11%, Price: $118.11, EMA: $475.33
2024-07-09 16:00:00 Rebalancing NVDA: Current Weight: -12.23%, Target Weight: -11.11%, Price: $131.38, EMA: $254.74
2024-07-17 16:00:00 Rebalancing NVDA: Current Weight: -9.80%, Target Weight: -11.11%, Price: $117.99, EMA: $196.91
2024-07-24 16:00:00 Rebalancing PLTR: Current Weight: 11.18%, Target Weight: -11.11%, Price: $26.60, EMA: $27.21
2024-07-26 16:00:00 Rebalancing PLTR: Current Weight: -11.37%, Target Weight: 11.11%, Price: $27.18, EMA: $27.16
2024-07-29 16:00:00 Rebalancing PLTR: Current Weight: 11.05%, Target Weight: -11.11%, Price: $27.08, EMA: $27.15
2024-07-30 16:00:00 Rebalancing NVDA: Current Weight: -9.69%, Target Weight: -11.11%, Price: $103.73, EMA: $147.80
2024-07-31 16:00:00 Rebalancing NVDA: Current Weight: -12.64%, Target Weight: -11.11%, Price: $117.02, EMA: $144.87
2024-08-02 16:00:00 Rebalancing PLTR: Current Weight: -9.97%, Target Weight: -11.11%, Price: $24.74, EMA: $26.75
2024-08-02 16:00:00 Rebalancing NVDA: Current Weight: -9.91%, Target Weight: -11.11%, Price: $107.27, EMA: $138.22
2024-08-06 16:00:00 Rebalancing PLTR: Current Weight: -12.01%, Target Weight: 11.11%, Price: $26.59, EMA: $26.51
2024-08-07 16:00:00 Rebalancing PLTR: Current Weight: 10.97%, Target Weight: -11.11%, Price: $26.32, EMA: $26.49
2024-08-08 16:00:00 Rebalancing PLTR: Current Weight: -12.49%, Target Weight: 11.11%, Price: $29.28, EMA: $26.76
2024-08-13 16:00:00 Rebalancing NVDA: Current Weight: -12.27%, Target Weight: -11.11%, Price: $116.14, EMA: $122.20
2024-08-15 16:00:00 Rebalancing NVDA: Current Weight: -11.71%, Target Weight: 11.11%, Price: $122.86, EMA: $121.91
2024-08-16 16:00:00 Rebalancing PLTR: Current Weight: 12.18%, Target Weight: 11.11%, Price: $32.08, EMA: $28.59
2024-08-22 16:00:00 Rebalancing NVDA: Current Weight: 11.08%, Target Weight: -11.11%, Price: $123.74, EMA: $123.81
2024-08-23 16:00:00 Rebalancing NVDA: Current Weight: -11.60%, Target Weight: 11.11%, Price: $129.37, EMA: $124.34
2024-08-29 16:00:00 Rebalancing NVDA: Current Weight: 10.15%, Target Weight: -11.11%, Price: $117.59, EMA: $124.26
2024-09-03 16:00:00 Rebalancing NVDA: Current Weight: -10.00%, Target Weight: -11.11%, Price: $108.00, EMA: $122.29
2024-09-05 16:00:00 Rebalancing PLTR: Current Weight: 10.48%, Target Weight: -11.11%, Price: $30.16, EMA: $30.38
2024-09-09 16:00:00 Rebalancing PLTR: Current Weight: -12.85%, Target Weight: 11.11%, Price: $34.60, EMA: $30.78
2024-09-11 16:00:00 Rebalancing NVDA: Current Weight: -12.27%, Target Weight: 11.11%, Price: $116.91, EMA: $116.06
2024-09-17 16:00:00 Rebalancing NVDA: Current Weight: 10.82%, Target Weight: -11.11%, Price: $115.59, EMA: $116.53
2024-09-19 16:00:00 Rebalancing NVDA: Current Weight: -11.25%, Target Weight: 11.11%, Price: $117.87, EMA: $116.39
2024-09-20 16:00:00 Rebalancing NVDA: Current Weight: 10.85%, Target Weight: -11.11%, Price: $116.00, EMA: $116.35
2024-09-23 16:00:00 Rebalancing PLTR: Current Weight: 12.19%, Target Weight: 11.11%, Price: $37.95, EMA: $34.34
2024-09-24 16:00:00 Rebalancing NVDA: Current Weight: -11.57%, Target Weight: 11.11%, Price: $120.87, EMA: $116.77
2024-10-01 16:00:00 Rebalancing NVDA: Current Weight: 10.74%, Target Weight: -11.11%, Price: $117.00, EMA: $118.50
2024-10-02 16:00:00 Rebalancing NVDA: Current Weight: -11.24%, Target Weight: 11.11%, Price: $118.85, EMA: $118.53
2024-10-09 16:00:00 Rebalancing PLTR: Current Weight: 12.43%, Target Weight: 11.11%, Price: $43.13, EMA: $37.68
